sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,pl_orbeccen,pl_eqt,st_spectype,st_teff,st_rad,st_mass,st_met,st_logg,ra,dec,sy_dist,sy_vmag,sy_kmag,sy_gaiamag,pl_bmasse_missing,pl_rade_missing,pl_orbper_missing,pl_orbsmax_missing,pl_orbeccen_missing,st_teff_missing,st_rad_missing,st_mass_missing,st_met_missing,st_logg_missing,sy_dist_missing,ra_missing,dec_missing,pl_bmasse_log,pl_rade_log,pl_orbper_log,pl_orbsmax_log,pl_eqt_log,sy_dist_log,st_mass_log,st_rad_log,st_teff_log
1,3,Transit,14.425281,0.103,0.96,187.5197,0.086,903.0,Unknown,5502.0,0.68,0.95,0.02,4.62,299.5017242,40.6707669,740.537,14.686,12.698,14.5277,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.6729444732424258,2.7360077868054233,0.09803374027136541,6.806829360392176,6.608725059186756,0.6678293725756554,0.5187937934151675,8.613048677059759
1,3,Transit,26.67569,0.155,1.43,187.5197,0.086,903.0,Unknown,5502.0,0.68,0.95,0.02,4.62,299.5017242,40.6707669,740.537,14.686,12.698,14.5277,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.8878912573524571,3.32055441053322,0.14410034397375684,6.806829360392176,6.608725059186756,0.6678293725756554,0.5187937934151675,8.613048677059759
1,3,Transit,58.034616,0.261,1.89,187.5197,0.086,903.0,Unknown,5502.0,0.68,0.95,0.02,4.62,299.5017242,40.6707669,740.537,14.686,12.698,14.5277,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.0612565021243408,4.078123983722012,0.23190505698278252,6.806829360392176,6.608725059186756,0.6678293725756554,0.5187937934151675,8.613048677059759
1,1,Transit,3.21346,0.0456,4.002,24.472,0.0,1650.0,Unknown,5857.0,1.49,1.22,0.17,4.17,285.6154492,50.1357712,487.916,12.285,10.805,12.1577,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2375798096619723,1.6098378324554272,1.438284162889849,0.04459088332787514,7.409136443920128,6.1921906955780415,0.7975071958841881,0.9122827104766162,8.675563527387679
1,1,Transit,6.87349,0.08,13.11,699.2,0.0,1620.0,F5 IV,6510.0,2.13,1.48,0.1,3.94,296.8136883,47.5265446,2305.01,14.657,13.27,14.5591,0,0,0,0,0,0,0,0,0,0,0,0,0,6.551366008520565,2.6468837658647226,2.06350142029433,0.07696104113612832,7.390798521735676,7.743274037333045,0.9082585601768908,1.1410330045520618,8.781248333236862
1,2,Transit,9.024389,0.087,1.65,187.5197,0.086,903.0,Unknown,5886.0,1.15,0.95,0.02,4.35,290.9444679,40.4800528,845.97,13.762,12.296,13.8395,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.9745596399981308,2.305021023704328,0.08342160813907239,6.806829360392176,6.7416652748984545,0.6678293725756554,0.7654678421395714,8.68050180902826
1,2,Transit,17.340824,0.134,1.49,187.5197,0.086,903.0,Unknown,5886.0,1.15,0.95,0.02,4.35,290.9444679,40.4800528,845.97,13.762,12.296,13.8395,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.9122827104766162,2.909129394935721,0.12575120530556036,6.806829360392176,6.7416652748984545,0.6678293725756554,0.7654678421395714,8.68050180902826
1,3,Transit,14.383035,0.122,1.71,187.5197,0.086,903.0,Unknown,6117.0,1.33,0.95,0.02,4.25,290.0827494,50.8634361,965.56,13.366,11.987,13.2865,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.9969486348916096,2.7332652788099256,0.11511280710050457,6.806829360392176,6.873743376390431,0.6678293725756554,0.8458682675776092,8.718990524710849
1,3,Transit,47.318218,0.269,2.15,187.5197,0.086,903.0,Unknown,6117.0,1.33,0.95,0.02,4.25,290.0827494,50.8634361,965.56,13.366,11.987,13.2865,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.1474024528375417,3.8778086738074347,0.23822918873225063,6.806829360392176,6.873743376390431,0.6678293725756554,0.8458682675776092,8.718990524710849
1,3,Transit,184.256405,0.1159,2.27,187.5197,0.086,903.0,Unknown,6184.0,1.29,1.17,0.02,4.28,290.0827494,50.8634361,965.56,13.366,11.987,13.2865,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.184789984909162,5.221740838477284,0.10966125420951849,6.806829360392176,6.873743376390431,0.7747271675523681,0.8285518175661483,8.729882284826589
1,4,Transit,4.028751,0.051,1.22,187.5197,0.086,903.0,Unknown,6090.0,1.26,0.95,0.02,4.28,288.3701976,43.3546109,625.339,13.27,11.993,13.1917,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.7975071958841881,1.6151716431384158,0.04974209189481407,6.806829360392176,6.439891758070049,0.6678293725756554,0.8153648132841945,8.714567550836485
1,4,Transit,6.124821,0.068,1.56,187.5197,0.086,903.0,Unknown,6090.0,1.26,0.95,0.02,4.28,288.3701976,43.3546109,625.339,13.27,11.993,13.1917,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.9400072584914712,1.9635846030321136,0.0657877405380031,6.806829360392176,6.439891758070049,0.6678293725756554,0.8153648132841945,8.714567550836485
1,4,Transit,8.921099,0.087,1.38,187.5197,0.086,903.0,Unknown,6090.0,1.26,0.95,0.02,4.28,288.3701976,43.3546109,625.339,13.27,11.993,13.1917,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.8671004876833833,2.294663701450756,0.08342160813907239,6.806829360392176,6.439891758070049,0.6678293725756554,0.8153648132841945,8.714567550836485
1,4,Transit,11.242861,0.102,1.46,187.5197,0.086,903.0,Unknown,6090.0,1.26,0.95,0.02,4.28,288.3701976,43.3546109,625.339,13.27,11.993,13.1917,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.9001613499442714,2.50494299160088,0.09712671073072274,6.806829360392176,6.439891758070049,0.6678293725756554,0.8153648132841945,8.714567550836485
1,3,Transit,7.031462,0.076,1.25,187.5197,0.086,903.0,Unknown,6090.0,1.33,0.95,0.02,4.27,289.9214256,46.7445267,840.269,12.818,11.537,12.7598,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.8109302162163288,2.0833665786342612,0.07325046173959267,6.806829360392176,6.7349114661422265,0.6678293725756554,0.8458682675776092,8.714567550836485
1,3,Transit,54.280749,0.297,1.75,187.5197,0.086,903.0,Unknown,6090.0,1.33,0.95,0.02,4.27,289.9214256,46.7445267,840.269,12.818,11.537,12.7598,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.0116009116784799,4.012424728571677,0.26005390533430683,6.806829360392176,6.7349114661422265,0.6678293725756554,0.8458682675776092,8.714567550836485
1,3,Transit,13.61159129,0.1159,1.42,187.5197,0.086,903.0,Unknown,6209.0,1.45,1.25,0.16,4.21,289.9214256,46.7445267,840.269,12.818,11.537,12.7598,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,0.883767540168595,2.6818151376959647,0.10966125420951849,6.806829360392176,6.7349114661422265,0.8109302162163288,0.8960880245566356,8.733916174927524
1,2,Transit,11.829851,0.102,1.27,187.5197,0.086,903.0,Unknown,5654.0,0.88,0.95,0.02,4.54,286.3985796,45.3435241,812.524,15.479,13.477,15.1906,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,0.8197798314933114,2.5517745651540293,0.09712671073072274,6.806829360392176,6.701375428375111,0.6678293725756554,0.6312717768418579,8.640295388550221
1,2,Transit,14.751166,0.118,1.72,187.5197,0.086,903.0,Unknown,5654.0,0.88,0.95,0.02,4.54,286.3985796,45.3435241,812.524,15.479,13.477,15.1906,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.000631880307906,2.756914394277459,0.11154137473290741,6.806829360392176,6.701375428375111,0.6678293725756554,0.6312717768418579,8.640295388550221
1,2,Transit,10.613839,0.095,2.08,187.5197,0.086,903.0,Unknown,5818.0,0.89,0.95,0.02,4.54,291.4094615,38.3400107,1065.08,16.181,14.056,15.8023,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.1249295969854831,2.4521974042741266,0.09075436326846414,6.806829360392176,6.971743648814227,0.6678293725756554,0.636576829071551,8.66888370465667
1,2,Transit,29.726682,0.188,4.66,187.5197,0.086,903.0,Unknown,5818.0,0.89,0.95,0.02,4.54,291.4094615,38.3400107,1065.08,16.181,14.056,15.8023,1,0,0,0,1,0,0,1,1,0,0,0,0,5.23920251071117,1.7334238922150915,3.4251313976477773,0.1722712209404532,6.806829360392176,6.971743648814227,0.6678293725756554,0.636576829071551,8.66888370465667
1,2,Transit,2.42629,0.1159,1.43,6.35,0.086,903.0,Unknown,5538.0,1.07,1.07,0.18,4.41,291.8481764,44.9682807,364.03,12.603,10.97,12.4897,0,0,0,1,1,0,0,0,0,0,0,0,0,1.9947003132247452,0.8878912573524571,1.2314780431380354,0.10966125420951849,6.806829360392176,5.899979541985754,0.7275486072772778,0.7275486072772778,8.619569258033104
1,2,Transit,4.62332,0.1159,0.85,2.71,0.086,903.0,Unknown,5538.0,1.07,1.07,0.18,4.41,291.8481764,44.9682807,364.03,12.603,10.97,12.4897,0,0,0,1,1,0,0,0,0,0,0,0,0,1.3110318766193438,0.6151856390902334,1.7269222368140458,0.10966125420951849,6.806829360392176,5.899979541985754,0.7275486072772778,0.7275486072772778,8.619569258033104
1,2,Transit,0.66931,0.1159,1.07,3.2,0.086,903.0,Unknown,5476.0,1.01,1.0,0.33,4.43,286.0363025,49.6145027,338.368,12.603,10.911,12.5074,0,0,0,1,1,0,0,0,0,0,0,0,0,1.4350845252893227,0.7275486072772778,0.5124103673962169,0.10966125420951849,6.806829360392176,5.827085064324465,0.6931471805599453,0.6981347220709844,8.608312784783722
1,2,Radial Velocity,3000.0,0.1159,2.4,4000.0,0.086,903.0,Unknown,5476.0,1.01,1.0,0.33,4.43,286.0363025,49.6145027,338.368,12.603,10.911,12.5074,0,1,0,1,1,0,0,0,0,0,0,0,0,8.294299608857235,1.2237754316221157,8.006700845440367,0.10966125420951849,6.806829360392176,5.827085064324465,0.6931471805599453,0.6981347220709844,8.608312784783722
1,1,Transit,2.46502,0.1159,0.82,5.0,0.086,903.0,Unknown,6104.0,1.23,1.08,-0.2,4.29,284.7862158,48.4232622,88.7832,8.834,7.486,8.6992,0,0,0,1,1,0,0,0,0,0,0,0,0,1.791759469228055,0.598836501088704,1.2427184046309805,0.10966125420951849,6.806829360392176,4.497397875400712,0.7323678937132266,0.8020015854720274,8.716863386544805
1,1,Transit,68.9583216,0.3192,1.199,6.0,0.69,438.0,Unknown,5421.0,0.9,0.91,0.05,4.46,293.6792058,46.8527337,68.173,9.636,7.768,9.39109,0,0,0,0,0,0,0,0,0,1,0,0,0,1.9459101490553132,0.7880027115726241,4.2478996590107005,0.27702549226325207,6.0844994130751715,4.236610613075769,0.6471032420585384,0.6418538861723948,8.598220030058611
1,1,Transit,1.8555582,0.03101,14.46,177.98,0.0,1790.0,G2 V,5750.0,1.29,1.15,0.38,4.28,294.5132465,45.9816453,1093.08,14.509,12.892,14.413,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1872740677547124,2.738256043159276,1.0492673406345647,0.030538904308832288,7.490529402060711,6.997669106450936,0.7654678421395714,0.8285518175661483,8.657129031713755
2,1,Transit,17.833648,0.1226,2.838,187.5197,0.17,903.0,Unknown,6273.0,1.35,1.21,0.01,4.26,283.1510448,45.1400838,147.527,9.495,8.14,9.3748,1,0,0,0,0,0,0,0,0,0,0,0,0,5.23920251071117,1.344951397585508,2.9356450573093107,0.11564742352596187,6.806829360392176,5.00076675989765,0.7929925155296614,0.8544153281560676,8.744169388750624
2,4,Transit,3.005156,0.0375,2.401,25.6,0.146,1138.0,K2 V,5551.0,0.82,0.87,0.02,4.46,287.6057027,49.5233937,153.676,12.448,10.062,12.2327,0,0,0,0,0,1,0,0,1,1,0,0,0,3.2809112157876537,1.2240695060250584,1.3875825310726013,0.03681397312271631,7.037905963447182,5.041332606565056,0.6259384308664953,0.598836501088704,8.62191350218664
2,4,Transit,7.834435,0.0739,4.421,26.4,0.108,838.0,K2 V,5551.0,0.82,0.87,0.02,4.46,287.6057027,49.5233937,153.676,12.448,10.062,12.2327,0,0,0,0,0,1,0,0,1,1,0,0,0,3.3105430133940246,1.6902803002782012,2.1786571535286825,0.07129688188203374,6.732210706467206,5.041332606565056,0.6259384308664953,0.598836501088704,8.62191350218664
2,4,Transit,58.02035,0.279,3.319,15.2,0.128,410.0,K2 V,5551.0,0.82,0.87,0.02,4.46,287.6057027,49.5233937,153.676,12.448,10.062,12.2327,0,0,0,0,0,1,0,0,1,1,0,0,0,2.785011242238338,1.463023893978564,4.077882299690365,0.24607852259670565,6.018593214496234,5.041332606565056,0.6259384308664953,0.598836501088704,8.62191350218664
2,4,Other,31.509728,0.186,2.4,10.8,0.016,503.0,K2 V,5551.0,0.82,0.87,0.02,4.46,287.6057027,49.5233937,153.676,12.448,10.062,12.2327,0,1,0,0,0,1,0,0,1,1,0,0,0,2.468099531471619,1.2237754316221157,3.4815393676244,0.17058630057553373,6.222576268071369,5.041332606565056,0.6259384308664953,0.598836501088704,8.62191350218664
1,1,Transit,1.7208604,0.02897,15.031,299.07803,0.086,1850.0,Unknown,5750.0,1.29,1.17,0.27,4.3,286.1103053,43.6809612,1086.24,14.399,12.837,14.2486,0,0,0,0,1,0,0,0,0,0,0,0,0,5.704042540836061,2.7745243477075365,1.0009481538175782,0.02855830190796087,7.523481312573497,6.99139765391878,0.7747271675523681,0.8285518175661483,8.657129031713755
2,1,Transit,66.262,0.3553,4.347,67.0,0.1181,903.0,Unknown,4700.0,0.78,0.82,-0.2,4.57,288.5106679,51.1624235,847.536,15.885,13.415,15.5943,0,0,0,0,0,0,0,0,0,0,0,0,0,4.219507705176107,1.6765356559665945,4.208595441225374,0.3040228320398332,6.806829360392176,6.743512511588036,0.598836501088704,0.5766133643039938,8.45553053102413
1,2,Other,4.7,0.1159,1.71,3.5,0.086,903.0,Unknown,5551.0,0.95,0.89,0.02,4.46,297.9615616,48.2443363,413.46,13.378,11.698,13.321,0,0,0,1,1,1,0,0,1,1,0,0,0,1.5040773967762742,0.9969486348916096,1.7404661748405046,0.10966125420951849,6.806829360392176,6.026976468109342,0.636576829071551,0.6678293725756554,8.62191350218664
1,2,Other,7.171,0.1159,3.01,29.9,0.086,903.0,Unknown,5551.0,0.95,0.89,0.02,4.46,297.9615616,48.2443363,413.46,13.378,11.698,13.321,0,0,0,1,1,1,0,0,1,1,0,0,0,3.4307561839036995,1.3887912413184778,2.1005913004025705,0.10966125420951849,6.806829360392176,6.026976468109342,0.636576829071551,0.6678293725756554,8.62191350218664
1,2,Other,4.176,0.1159,1.21,119.9,0.086,903.0,Unknown,5551.0,0.64,0.67,0.02,4.46,293.8045041,38.6390517,530.487,16.142,13.378,15.841,0,0,0,1,1,1,0,0,1,1,0,0,0,4.794963757620747,0.7929925155296614,1.6440325571985994,0.10966125420951849,6.806829360392176,6.275678738404793,0.5128236264286639,0.49469624183610705,8.62191350218664
1,2,Other,8.708,0.1159,2.4,187.5197,0.086,903.0,Unknown,5551.0,0.64,0.67,0.02,4.46,293.8045041,38.6390517,530.487,16.142,13.378,15.841,1,1,0,1,1,1,0,0,1,1,0,0,0,5.23920251071117,1.2237754316221157,2.272950287864355,0.10966125420951849,6.806829360392176,6.275678738404793,0.5128236264286639,0.49469624183610705,8.62191350218664
1,3,Other,6.319,0.1159,2.48,58.2,0.086,903.0,Unknown,5551.0,1.07,1.0,0.02,4.46,291.5569554,39.2272923,690.819,14.166,12.51,14.0197,0,0,0,1,1,1,0,0,1,1,0,0,0,4.0809215418899605,1.247032293786383,1.99047370661909,0.10966125420951849,6.806829360392176,6.539324360711063,0.6931471805599453,0.7275486072772778,8.62191350218664
1,3,Other,12.209,0.1159,2.4,187.5197,0.086,903.0,Unknown,5551.0,1.07,1.0,0.02,4.46,291.5569554,39.2272923,690.819,14.166,12.51,14.0197,1,1,0,1,1,1,0,0,1,1,0,0,0,5.23920251071117,1.2237754316221157,2.5808984154417263,0.10966125420951849,6.806829360392176,6.539324360711063,0.6931471805599453,0.7275486072772778,8.62191350218664
1,3,Transit,3.07644709,0.0407,1.61,187.5197,0.0,1253.0,Unknown,5670.0,1.02,0.95,0.06,4.4,291.5569554,39.2272923,690.819,14.166,12.51,14.0197,1,0,0,0,0,0,0,0,0,0,0,0,0,5.23920251071117,0.959350221334602,1.4052257977651632,0.039893563661676665,7.134093721192866,6.539324360711063,0.6678293725756554,0.7030975114131134,8.643120748014027
1,2,Other,12.331,0.1159,2.31,11.0,0.086,903.0,Unknown,5551.0,0.81,0.9,0.02,4.46,293.8241813,42.779648,973.989,15.864,13.922,15.8658,0,0,0,1,1,1,0,0,1,1,0,0,0,2.4849066497880004,1.1969481893889715,2.59009215013154,0.10966125420951849,6.806829360392176,6.882426188882922,0.6418538861723948,0.5933268452777344,8.62191350218664
1,2,Other,15.943,0.1159,2.4,187.5197,0.086,903.0,Unknown,5551.0,0.81,0.9,0.02,4.46,293.8241813,42.779648,973.989,15.864,13.922,15.8658,1,1,0,1,1,1,0,0,1,1,0,0,0,5.23920251071117,1.2237754316221157,2.8298547691759692,0.10966125420951849,6.806829360392176,6.882426188882922,0.6418538861723948,0.5933268452777344,8.62191350218664
1,2,Transit,86.67856,0.1159,13.45,349.61125,0.2,903.0,Unknown,5820.0,1.09,0.98,-0.05,4.35,294.4335228,38.3554729,1002.53,14.824,13.103,14.649,0,0,0,1,0,0,0,0,0,0,0,0,0,5.859678059821731,2.670694414558441,4.473677399707176,0.10966125420951849,6.806829360392176,6.911279063155754,0.6830968447064438,0.7371640659767197,8.669227347271736
1,2,Transit,12.21829987,0.1159,5.221,187.5197,0.086,903.0,Unknown,5822.0,1.08,0.96,-0.06,4.35,294.4335228,38.3554729,1002.53,14.824,13.103,14.649,1,0,0,1,1,0,0,0,0,0,0,0,0,5.23920251071117,1.8279306655328826,2.5816022232790488,0.10966125420951849,6.806829360392176,6.911279063155754,0.6729444732424258,0.7323678937132266,8.66957087183712
1,2,Transit,69.7546,0.37,10.8,794.5,0.833,903.0,Unknown,6430.0,1.74,1.39,0.176,4.1,295.4179125,51.1847629,1011.36,13.089,11.859,12.9642,0,0,0,0,0,0,0,0,0,0,0,0,0,6.678970847777841,2.468099531471619,4.259217552077635,0.31481073984003355,6.806829360392176,6.920039517815356,0.8712933659434193,1.007957920399979,8.768885326134862
1,2,Other,675.47,1.68,2.4,2320.1,0.184,903.0,Unknown,6430.0,1.74,1.39,0.176,4.1,295.4179125,51.1847629,1011.36,13.089,11.859,12.9642,0,1,0,0,0,0,0,0,0,0,0,0,0,7.749796490223519,1.2237754316221157,6.51688810072953,0.9858167945227653,6.806829360392176,6.920039517815356,0.8712933659434193,1.007957920399979,8.768885326134862
1,3,Transit,1.2137672,0.0116,0.78,187.5197,0.086,519.0,M,3068.0,0.17,0.13,-0.33,4.46,292.2196,44.6173667,40.0595,16.7,11.465,14.9931,1,0,0,0,1,0,0,0,0,1,0,0,0,5.23920251071117,0.5766133643039938,0.7946956797064055,0.01153323581367303,6.253828811575473,3.715022234215134,0.12221763272424921,0.15700374880966478,8.029107054619736
1,3,Transit,0.45328509,0.006,0.73,187.5197,0.086,720.0,M,3068.0,0.17,0.13,-0.33,4.46,292.2196,44.6173667,40.0595,16.7,11.465,14.9931,1,0,0,0,1,0,0,0,0,1,0,0,0,5.23920251071117,0.5481214085096876,0.3738265731877401,0.005982071677547464,6.580639137284949,3.715022234215134,0.12221763272424921,0.15700374880966478,8.029107054619736
1,3,Transit,1.865169,0.0154,0.57,187.5197,0.086,450.0,M,3068.0,0.17,0.13,-0.33,4.46,292.2196,44.6173667,40.0595,16.7,11.465,14.9931,1,0,0,0,1,0,0,0,0,1,0,0,0,5.23920251071117,0.4510756193602166,1.0526273362105871,0.015282623531156904,6.111467339502679,3.715022234215134,0.12221763272424921,0.15700374880966478,8.029107054619736
1,1,Transit,704.1984,1.219,4.16,187.5197,0.041,185.0,G9/K0,5308.0,0.76,0.79,-0.25,4.61,283.2568116,45.0876823,348.558,13.611,11.535,13.3477,1,0,0,0,0,0,0,0,0,0,0,0,0,5.23920251071117,1.6409365794934714,6.5584791816612436,0.7970566439504569,5.225746673713202,5.856669499264545,0.5822156198526637,0.5653138090500605,8.57715877258367
1,1,Transit,7.8914483,0.082,12.89,136.66,0.086,903.0,Unknown,5972.0,1.24,1.15,0.23,4.31,282.6296334,46.3232807,722.795,13.524,12.041,13.4233,0,0,0,0,1,0,0,0,0,0,0,0,0,4.924786876970218,2.6311691567662523,2.1850899496426957,0.07881118042428978,6.806829360392176,6.5845082031201505,0.7654678421395714,0.8064758658669484,8.695004592732307
1,1,Transit,2.6843285,0.03585,13.361,189.101,0.019,1605.0,G4 V,5560.0,0.95,0.85,-0.1,4.41,292.8557189,46.3911883,758.753,14.462,12.779,14.28,0,0,0,0,0,0,0,0,0,0,0,0,0,5.247555509869817,2.6645161990784816,1.304088283798815,0.03522234570976077,7.381501894506707,6.632993380456432,0.6151856390902334,0.6678293725756554,8.623533227187563
1,2,Transit,3.3118644,0.044,9.98,327.35,0.086,903.0,Unknown,5460.0,0.94,1.01,0.44,4.5,298.6249797,48.57745,698.646,14.429,12.47,14.229,0,0,0,0,1,0,0,0,0,0,0,0,0,5.794080112636982,2.3960754360813845,1.4613703859879206,0.04305948946044697,6.806829360392176,6.550574492841093,0.6981347220709844,0.6626879730752367,8.605387202152153
1,2,Radial Velocity,223.3,0.73,2.4,2215.18,0.086,903.0,Unknown,5460.0,0.94,1.01,0.44,4.5,298.6249797,48.57745,698.646,14.429,12.47,14.229,0,1,0,0,1,0,0,0,0,0,0,0,0,7.7035402720052275,1.2237754316221157,5.412984441526163,0.5481214085096876,6.806829360392176,6.550574492841093,0.6981347220709844,0.6626879730752367,8.605387202152153
1,1,Transit,3.79701816,0.0464,10.962,79.45,0.33,1070.0,K1 V,5170.0,0.86,0.93,0.24,4.54,290.3579781,40.5676965,646.647,14.845,12.806,14.7301,0,0,0,0,0,0,0,0,0,0,0,0,0,4.387635873438392,2.4817349586223654,1.5679945082121567,0.0453557017207972,6.976348070447749,6.4733457948339845,0.6575200029167941,0.6205764877251099,8.550821372396221
1,1,Transit,3.21751883,0.0414,12.22,108.06,0.18,1300.0,G1 V,5725.0,0.92,0.91,-0.21,4.47,289.4346668,49.473455,843.695,15.032,13.212,14.8069,0,0,0,0,0,0,0,0,0,0,0,0,0,4.691898189497915,2.5817308344235403,1.4392470001583098,0.040565961746661654,7.170888478512505,6.738975615454656,0.6471032420585384,0.6523251860396903,8.65277248565806
1,1,Transit,10.290994,0.091,13.79,92.17,0.57,1100.0,G2 V,5800.0,1.35,0.96,-0.19,4.14,288.2545808,43.7048379,1017.8,14.301,12.777,14.1964,0,0,0,0,0,0,0,0,0,0,0,0,0,4.534425781462334,2.6939512767227085,2.424005416801556,0.08709470685093376,7.00397413672268,6.926380743105302,0.6729444732424258,0.8544153281560676,8.665785595466064
1,1,Transit,3.52563254,0.0433,12.11,403.63,0.22,1070.0,K1 V,5150.0,0.8,0.87,0.09,4.57,290.5817432,40.5773106,686.284,15.362,13.234,15.2218,0,0,0,0,0,0,0,0,0,0,0,0,0,6.00297306929085,2.5733752977756086,1.509757355227783,0.04238876649178662,6.976348070447749,6.532747598357097,0.6259384308664953,0.5877866649021191,8.546946149565585
1,1,Transit,3.0240949,0.046,13.664,1026.5909,0.086,1620.0,Unknown,6041.0,1.42,1.32,0.33,4.26,285.2408288,46.6682411,1005.84,13.986,12.549,13.8894,0,0,0,0,1,0,0,0,0,0,0,0,0,6.934972409610687,2.6853955105374037,1.3923000160183576,0.044973365642731154,7.390798521735676,6.914571992309059,0.8415671856782186,0.883767540168595,8.706490361946617
1,2,Transit,35.968,0.2244,3.25,187.5197,0.086,667.0,Unknown,5884.0,1.49,1.17,0.2,4.15,292.8085984,49.5794242,917.477,13.908,12.391,13.8135,1,0,0,0,1,0,0,0,0,0,0,0,0,5.23920251071117,1.4469189829363254,3.6100526735679654,0.20245092808912038,6.504288173536645,6.822716863514217,0.7747271675523681,0.9122827104766162,8.680162019694377
1,2,Transit,110.979,0.4757,1.75,187.5197,0.086,458.0,Unknown,5884.0,1.49,1.17,0.2,4.15,292.8085984,49.5794242,917.477,13.908,12.391,13.8135,1,0,0,0,1,0,0,0,0,0,0,0,0,5.23920251071117,1.0116009116784799,4.718311353714772,0.38913245348726677,6.129050210060545,6.822716863514217,0.7747271675523681,0.9122827104766162,8.680162019694377
1,3,Transit,6.803,0.0719,0.764,187.5197,0.086,1032.0,Unknown,6004.0,1.09,1.07,0.07,4.4,281.1123072,43.2277663,486.546,12.139,10.649,11.9291,1,0,0,0,1,0,0,0,0,0,0,0,0,5.23920251071117,0.5675839575845996,2.054508275134624,0.06943277471533675,6.940222469119639,6.189384644960733,0.7275486072772778,0.7371640659767197,8.700347734514084
1,3,Transit,8.703,0.0847,0.668,187.5197,0.086,951.0,Unknown,6004.0,1.09,1.07,0.07,4.4,281.1123072,43.2277663,486.546,12.139,10.649,11.9291,1,0,0,0,1,0,0,0,0,0,0,0,0,5.23920251071117,0.511625303936555,2.2724351160431624,0.08130345106403479,6.858565034791365,6.189384644960733,0.7275486072772778,0.7371640659767197,8.700347734514084
1,3,Transit,11.922,0.1045,1.11,187.5197,0.086,856.0,Unknown,6004.0,1.09,1.07,0.07,4.4,281.1123072,43.2277663,486.546,12.139,10.649,11.9291,1,0,0,0,1,0,0,0,0,0,0,0,0,5.23920251071117,0.7466879474879752,2.558931285135974,0.0993927438780348,6.75343791859778,6.189384644960733,0.7275486072772778,0.7371640659767197,8.700347734514084
2,2,Transit,52.501129,0.301,12.834,1719.4603,0.5134,903.0,Unknown,4995.0,4.06,1.32,-0.07,3.35,293.2822344,48.2859173,848.023,12.398,10.121,12.1822,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4503471502837195,2.627129330178393,3.979702756483038,0.26313319953036823,6.806829360392176,6.744086276639337,0.8415671856782186,1.6213664832993742,8.516392871245468
2,2,Radial Velocity,406.2,0.1159,2.4,772.3269,0.498,903.0,Unknown,4995.0,4.06,1.32,-0.07,3.35,293.2822344,48.2859173,848.023,12.398,10.121,12.1822,0,1,0,1,0,0,0,0,0,0,0,0,0,6.650701856992126,1.2237754316221157,6.009304465236313,0.10966125420951849,6.806829360392176,6.744086276639337,0.8415671856782186,1.6213664832993742,8.516392871245468
1,1,Transit,5.33408384,0.0679,16.25,896.24,0.119,1776.0,Unknown,6360.0,2.26,1.46,-0.01,3.89,297.5936232,40.9772546,1878.31,14.717,12.826,14.4163,0,0,0,0,0,0,0,0,0,0,0,0,0,6.799323384799824,2.847812143477369,1.8459451845302672,0.06569410319536245,7.482681828154651,7.538659967178606,0.9001613499442714,1.1817271953786161,8.757940876678804
1,1,Transit,12.8747099,0.1143,12.67,908.96,0.131,1000.0,Unknown,5977.0,1.38,1.2,0.25,4.24,293.5863887,42.9288624,1222.54,14.49,13.039,14.4999,0,0,0,0,0,0,0,0,0,0,0,0,0,6.813400642500844,2.6152036507358583,2.6300677513058126,0.1082264050708712,6.90875477931522,7.109503575441903,0.7884573603642702,0.8671004876833833,8.695841342843883
1,1,Transit,8.6001536,0.0948,22.31,266.97,0.114,1729.0,Unknown,6161.0,3.21,1.54,-0.18,3.61,292.2873012,43.1972542,1418.77,13.704,12.291,13.604,0,0,0,0,0,0,0,0,0,0,0,0,0,5.590875033946567,3.1488824530476656,2.261779098345792,0.09057169818438696,7.455876687491824,7.2582501656454665,0.9321640810304452,1.43746264769429,8.726156679156613
